file_id,cell_line
6060,RT4
387,HEK 293
1945,HEK 293
3122,RT4
3887,PC-3
991,U-2 OS
7001,HEK 293
2944,HeLa
1100,U-251 MG
1675,MCF7
6021,CACO-2
6452,PC-3
3550,RT4
8969,MCF7
5340,RT4
7257,HEK 293
1796,HEK 293
614,HEK 293
8013,U-2 OS
4821,HEK 293
9214,RT4
4525,A549
2833,HEK 293
117,CACO-2
1992,U-2 OS
5111,CACO-2
5000,U-251 MG
2371,CACO-2
170,A549
5620,U-2 OS
8704,RT4
5191,RT4
3873,RT4
4555,CACO-2
6376,U-2 OS
4737,CACO-2
8177,CACO-2
9002,MCF7
2425,MCF7
9185,HEK 293
4638,CACO-2
879,PC-3
953,RT4
6746,MCF7
8730,HEK 293
5327,U-251 MG
6980,HEK 293
6074,A549
1212,MCF7
1714,MCF7
2329,MCF7
5472,U-251 MG
8859,U-251 MG
77,PC-3
8486,CACO-2
7044,PC-3
1105,U-251 MG
896,CACO-2
3813,RT4
3856,HEK 293
6116,CACO-2
8743,CACO-2
9582,MCF7
7496,CACO-2
8488,HEK 293
8537,U-2 OS
1356,PC-3
4875,MCF7
6548,A549
933,RT4
8680,HEK 293
4413,U-251 MG
5605,HeLa
8878,MCF7
5677,MCF7
228,PC-3
9576,HeLa
2983,PC-3
5260,RT4
7088,RT4
5094,HEK 293
2548,MCF7
1783,RT4
1083,MCF7
6965,PC-3
3524,RT4
1539,RT4
2982,RT4
3769,MCF7
7530,HEK 293
4753,CACO-2
5277,MCF7
4315,U-251 MG
5924,HEK 293
8442,RT4
3432,PC-3
4422,U-251 MG
3327,MCF7
7256,MCF7
4790,RT4
5625,PC-3
711,RT4
8152,RT4
6369,RT4
2570,RT4
4272,CACO-2
2579,HeLa
7638,MCF7
674,U-2 OS
603,RT4
7341,HEK 293
6554,MCF7
2614,CACO-2
5018,CACO-2
782,PC-3
6082,HeLa
8052,A549
2239,RT4
6363,RT4
9315,U-251 MG
70,HeLa
3927,CACO-2
4099,A549
7906,HeLa
6196,CACO-2
9174,RT4
4122,U-251 MG
3764,RT4
7166,U-2 OS
1467,U-2 OS
1857,HeLa
6977,RT4
3980,RT4
5619,CACO-2
4499,MCF7
4131,U-251 MG
7023,PC-3
3048,CACO-2
8186,RT4
5155,HeLa
3962,HEK 293
6987,MCF7
7943,U-2 OS
2934,PC-3
6161,HEK 293
6712,PC-3
3445,CACO-2
1274,HEK 293
7504,MCF7
4038,U-2 OS
1455,CACO-2
6024,CACO-2
9452,U-2 OS
7142,HEK 293
2092,RT4
2802,RT4
8991,HEK 293
18,CACO-2
342,RT4
5453,RT4
1697,U-251 MG
6478,MCF7
5564,A549
4179,U-251 MG
3667,RT4
8098,U-251 MG
8943,HEK 293
2989,PC-3
5052,U-2 OS
8762,CACO-2
320,A549
2073,PC-3
484,HEK 293
4958,A549
567,U-251 MG
2093,CACO-2
7565,U-251 MG
248,RT4
4072,MCF7
3753,U-2 OS
1012,PC-3
4851,CACO-2
7274,CACO-2
5087,HeLa
7556,RT4
5249,RT4
5658,PC-3
482,HEK 293
7732,RT4
4311,U-251 MG
652,PC-3
2747,MCF7
5794,RT4
6853,CACO-2
7070,RT4
8954,RT4
95,CACO-2
4849,U-2 OS
6576,RT4
506,RT4
7640,RT4
1447,CACO-2
8459,CACO-2
6474,U-251 MG
463,HEK 293
5580,U-251 MG
5251,PC-3
3712,MCF7
1597,HEK 293
3256,A549
1257,MCF7
8580,HEK 293
619,A549
2431,RT4
5847,HEK 293
2555,RT4
2440,MCF7
8698,MCF7
1882,CACO-2
7527,A549
6035,RT4
3525,PC-3
6328,RT4
4508,HEK 293
4058,U-251 MG
5519,U-251 MG
5039,RT4
317,CACO-2
8524,PC-3
743,RT4
240,CACO-2
4594,PC-3
8619,HeLa
2477,RT4
570,A549
6301,HEK 293
5986,RT4
6193,CACO-2
1793,MCF7
6255,CACO-2
2404,RT4
195,U-2 OS
6155,U-251 MG
5598,CACO-2
3463,RT4
6127,RT4
165,RT4
9148,A549
1544,HEK 293
1760,HeLa
8076,U-251 MG
5797,HEK 293
4919,RT4
6404,U-2 OS
7162,HeLa
3700,RT4
2046,HeLa
3191,MCF7
1731,MCF7
8295,RT4
8719,RT4
3346,HEK 293
2532,PC-3
3892,CACO-2
3965,RT4
611,U-251 MG
3436,RT4
7155,MCF7
6189,U-251 MG
1637,RT4
2172,CACO-2
4481,CACO-2
8669,MCF7
7164,CACO-2
6486,HeLa
6450,CACO-2
4441,PC-3
6856,HEK 293
7497,U-251 MG
1956,A549
1847,PC-3
9526,U-251 MG
4855,RT4
4690,CACO-2
1784,HEK 293
1795,HEK 293
511,A549
5182,RT4
1662,U-251 MG
4273,RT4
3535,MCF7
3933,U-251 MG
667,CACO-2
3888,RT4
4260,PC-3
9099,HEK 293
3697,RT4
5735,RT4
6577,CACO-2
1324,CACO-2
8514,RT4
8309,CACO-2
8207,HeLa
4579,CACO-2
721,RT4
7311,RT4
3912,RT4
6435,PC-3
3243,U-251 MG
634,MCF7
4521,PC-3
7404,RT4
9447,CACO-2
7299,U-251 MG
2913,A549
3351,U-2 OS
7928,RT4
4144,RT4
8440,MCF7
5816,U-2 OS
5328,CACO-2
8422,RT4
27,PC-3
83,CACO-2
3948,HEK 293
6050,HEK 293
6728,CACO-2
7154,RT4
5141,RT4
2501,U-2 OS
7567,HeLa
4912,RT4
2733,HEK 293
1011,HeLa
4757,RT4
9596,RT4
4830,MCF7
1300,HEK 293
89,RT4
8886,MCF7
936,RT4
4474,HeLa
3405,CACO-2
4347,RT4
976,CACO-2
5647,RT4
237,U-2 OS
2065,PC-3
5575,MCF7
1625,HEK 293
1442,HeLa
5390,CACO-2
9562,MCF7
9111,U-2 OS
4577,RT4
6495,HEK 293
21,CACO-2
1874,A549
7632,CACO-2
3627,CACO-2
3721,CACO-2
3403,HEK 293
4236,MCF7
4713,RT4
1039,HEK 293
5029,RT4
8028,CACO-2
3295,RT4
8703,MCF7
1923,MCF7
4371,HeLa
1706,CACO-2
661,HEK 293
8750,RT4
3296,MCF7
7738,HeLa
4366,RT4
9181,CACO-2
1938,RT4
1270,CACO-2
1886,HeLa
9057,CACO-2
5741,PC-3
4151,U-2 OS
2304,HEK 293
5538,A549
5208,U-2 OS
9230,RT4
3149,PC-3
3390,A549
2904,U-2 OS
5318,HEK 293
6973,U-2 OS
8047,PC-3
5904,A549
3904,A549
212,HeLa
1134,RT4
1054,PC-3
8929,RT4
6872,RT4
3,U-2 OS
6698,A549
2543,U-251 MG
6090,PC-3
109,PC-3
2966,CACO-2
4891,MCF7
1531,U-251 MG
7905,CACO-2
4894,MCF7
2009,RT4
768,MCF7
5635,A549
6453,PC-3
4162,RT4
4522,HEK 293
2707,HEK 293
1164,HEK 293
9317,RT4
1557,CACO-2
5537,RT4
2931,RT4
6332,HEK 293
6008,A549
1575,RT4
3941,U-2 OS
2576,CACO-2
3343,RT4
3442,RT4
6316,U-2 OS
4808,A549
8151,U-2 OS
9457,RT4
2376,HEK 293
1302,CACO-2
4052,HEK 293
6888,HeLa
8689,RT4
8338,PC-3
917,HeLa
5964,A549
6829,RT4
1446,HEK 293
2512,CACO-2
8676,RT4
8262,PC-3
5613,RT4
4826,RT4
6781,MCF7
7649,RT4
2265,HeLa
6899,PC-3
6726,A549
2191,A549
5431,A549
4244,U-251 MG
6352,RT4
6379,MCF7
3102,U-2 OS
4109,CACO-2
5330,U-251 MG
630,U-2 OS
3184,HeLa
848,MCF7
4691,RT4
3109,RT4
9443,MCF7
6753,PC-3
7417,RT4
4340,HeLa
1213,U-2 OS
7446,PC-3
7601,CACO-2
6300,U-2 OS
5479,PC-3
8091,PC-3
537,MCF7
1256,A549
7316,HeLa
1920,CACO-2
3124,RT4
5796,MCF7
3847,U-251 MG
551,HeLa
4323,HEK 293
1014,RT4
4636,U-2 OS
1993,CACO-2
3028,U-251 MG
5837,PC-3
2996,U-251 MG
861,MCF7
2586,RT4
3852,RT4
1911,HeLa
6084,HEK 293
5557,RT4
6442,RT4
5383,RT4
4643,HeLa
1341,U-2 OS
7592,U-251 MG
9479,CACO-2
3946,PC-3
5343,HeLa
6730,U-2 OS
3725,HEK 293
7173,CACO-2
8873,U-2 OS
2757,RT4
4528,A549
7668,HEK 293
4259,RT4
1030,CACO-2
3727,CACO-2
6699,CACO-2
3671,HeLa
1501,CACO-2
4420,CACO-2
5954,RT4
2210,HEK 293
4992,CACO-2
2605,CACO-2
6721,U-251 MG
72,MCF7
301,HEK 293
3153,HEK 293
9030,RT4
9631,PC-3
6354,HEK 293
9256,A549
774,CACO-2
3891,RT4
7010,PC-3
5468,A549
6774,CACO-2
5326,U-2 OS
9248,MCF7
7674,RT4
6976,MCF7
1802,CACO-2
5013,RT4
4426,HEK 293
1953,HEK 293
2935,CACO-2
7717,MCF7
1665,MCF7
3237,MCF7
3580,RT4
1708,U-251 MG
473,HeLa
3636,CACO-2
5086,PC-3
7451,PC-3
5406,CACO-2
8017,HeLa
6147,RT4
8566,RT4
162,CACO-2
8827,CACO-2
2863,A549
4502,A549
5426,CACO-2
4681,A549
5535,RT4
8904,U-2 OS
2535,MCF7
93,PC-3
486,PC-3
1351,A549
3344,CACO-2
5268,PC-3
9071,RT4
5045,HEK 293
8889,PC-3
5603,PC-3
7914,CACO-2
2938,CACO-2
6564,U-251 MG
7465,PC-3
610,RT4
6293,HEK 293
3347,CACO-2
2840,U-251 MG
1326,RT4
9038,MCF7
4173,RT4
5880,RT4
4326,U-251 MG
9261,RT4
8327,A549
4760,U-2 OS
1569,MCF7
735,RT4
406,PC-3
8366,RT4
6770,RT4
6863,HEK 293
8287,A549
5324,RT4
8132,U-2 OS
9001,CACO-2
827,HeLa
8624,HEK 293
62,MCF7
7552,CACO-2
9,MCF7
8031,MCF7
583,RT4
2550,MCF7
5199,PC-3
9236,PC-3
3052,HEK 293
1924,CACO-2
5856,RT4
9420,MCF7
2439,CACO-2
8547,RT4
1110,CACO-2
4108,MCF7
5911,HeLa
7838,RT4
4480,MCF7
5043,MCF7
8950,U-251 MG
5492,RT4
2454,U-251 MG
323,RT4
7728,HeLa
5143,RT4
3042,A549
3846,RT4
4069,MCF7
4431,HEK 293
236,HEK 293
4969,HEK 293
2012,U-251 MG
6136,HEK 293
5823,HeLa
4053,RT4
4850,MCF7
2988,RT4
6784,PC-3
5436,CACO-2
3227,RT4
3350,MCF7
150,HeLa
7377,MCF7
5269,U-2 OS
6524,HeLa
1191,HEK 293
7423,CACO-2
4059,PC-3
7523,HEK 293
3063,PC-3
4424,RT4
2649,HEK 293
2818,MCF7
8022,MCF7
5574,CACO-2
3089,U-251 MG
6254,RT4
5614,CACO-2
4132,RT4
4181,U-2 OS
8160,RT4
2540,MCF7
1175,A549
7593,U-2 OS
3999,A549
8448,MCF7
4248,U-2 OS
3424,CACO-2
4692,RT4
582,MCF7
592,PC-3
5776,RT4
1146,CACO-2
5395,HEK 293
5140,HEK 293
380,RT4
4991,HeLa
6651,U-2 OS
5957,MCF7
3534,RT4
3232,RT4
4976,A549
7319,CACO-2
7498,MCF7
9591,A549
6754,HeLa
3249,CACO-2
315,MCF7
2790,U-2 OS
2635,RT4
2462,RT4
9273,U-2 OS
1148,RT4
4349,A549
8505,U-251 MG
5725,CACO-2
8881,HeLa
4063,RT4
7982,CACO-2
8288,U-251 MG
985,MCF7
2067,CACO-2
8532,CACO-2
4956,CACO-2
841,U-2 OS
8934,RT4
6125,CACO-2
11,CACO-2
5975,RT4
8260,HEK 293
5135,MCF7
4043,CACO-2
7213,HeLa
2379,RT4
2915,CACO-2
5375,CACO-2
8501,MCF7
4927,RT4
4266,HeLa
6802,RT4
5917,HEK 293
5240,U-251 MG
9361,PC-3
7894,CACO-2
5636,HEK 293
6857,RT4
5922,HEK 293
965,RT4
3002,RT4
4249,RT4
1728,MCF7
908,HeLa
6522,HEK 293
6427,CACO-2
5609,U-251 MG
6002,CACO-2
7090,CACO-2
5848,U-251 MG
5589,CACO-2
7511,HEK 293
5227,HEK 293
2017,RT4
9258,U-251 MG
2828,U-251 MG
3826,U-251 MG
4287,PC-3
7558,RT4
8631,CACO-2
2237,RT4
6513,HEK 293
1884,A549
8914,RT4
1535,HEK 293
7286,U-2 OS
1475,CACO-2
5445,PC-3
5637,HeLa
279,RT4
1592,HeLa
5769,HEK 293
4302,CACO-2
5211,U-251 MG
282,HEK 293
7772,HeLa
5695,PC-3
5058,HEK 293
6835,U-251 MG
8074,U-251 MG
24,RT4
3190,CACO-2
4631,A549
3657,MCF7
4143,RT4
8036,U-2 OS
369,CACO-2
3353,CACO-2
3652,MCF7
3998,HEK 293
8597,A549
7169,HEK 293
5179,CACO-2
3945,U-251 MG
6418,HeLa
6391,U-2 OS
2375,RT4
45,RT4
3630,HeLa
866,HEK 293
5503,U-2 OS
222,MCF7
1386,A549
2478,MCF7
133,U-2 OS
9092,CACO-2
8975,CACO-2
5568,A549
4999,RT4
4570,MCF7
6926,HeLa
3217,U-2 OS
3624,PC-3
6729,U-2 OS
8064,U-2 OS
5629,U-2 OS
8582,RT4
9085,A549
1273,HEK 293
3654,CACO-2
3650,PC-3
6984,HeLa
1035,A549
4709,RT4
7665,CACO-2
208,MCF7
1313,HEK 293
1108,MCF7
1842,U-251 MG
8068,U-2 OS
5761,CACO-2
8955,RT4
7958,HeLa
5701,MCF7
3502,CACO-2
1863,HEK 293
6135,CACO-2
3257,RT4
8551,RT4
1115,U-2 OS
253,HEK 293
1736,U-2 OS
5979,HEK 293
754,PC-3
4475,RT4
1497,U-251 MG
3209,PC-3
2811,RT4
4895,RT4
4789,CACO-2
2952,A549
8204,A549
8115,RT4
2716,HEK 293
6179,A549
2870,A549
8761,MCF7
8644,HeLa
225,CACO-2
8880,CACO-2
788,HeLa
5015,PC-3
8370,HeLa
8437,HEK 293
359,HeLa
3093,U-251 MG
8230,HEK 293
1983,CACO-2
1935,RT4
7050,RT4
1540,RT4
2452,RT4
3300,RT4
7802,U-251 MG
5457,CACO-2
650,A549
1936,HEK 293
7721,U-2 OS
2752,PC-3
5084,MCF7
9171,HEK 293
20,RT4
1959,U-2 OS
7362,HEK 293
